Date,Price,Open,High,Low,Vol.,Change %
2024-05-21,46.09,46.5,46.59,45.75,18060.0,-0.0101
2024-05-22,46.14,46.08,47.0,46.0,14580.0,0.0011
2024-05-23,45.48,46.1,46.73,45.4,14050.0,-0.0143
2024-05-24,45.22,45.47,45.71,45.06,15290.0,-0.0057
2024-05-28,45.78,45.26,46.18,45.22,16360.0,0.0124
2024-05-29,46.14,45.76,46.26,45.38,13520.0,0.0079
2024-05-30,45.98,46.12,46.15,45.2,15950.0,-0.0035
2024-05-31,45.78,45.96,46.78,45.57,14620.0,-0.0043
2024-06-03,44.38,45.77,45.77,44.27,28590.0,-0.0306
2024-06-04,43.85,44.37,44.8,43.81,21610.0,-0.0119
2024-06-05,43.38,43.87,44.16,43.29,22620.0,-0.0107
2024-06-06,44.58,43.44,44.86,43.37,23100.0,0.0277
